Date,Close
21-Dec-2016,"2,271"
20-Dec-2016,"2,251"
19-Dec-2016,"2,299"
16-Dec-2016,"2,238"
15-Dec-2016,"2,242"
14-Dec-2016,"2,315"
13-Dec-2016,"2,289"
12-Dec-2016,"2,240"
09-Dec-2016,"2,170"
08-Dec-2016,"2,272"
07-Dec-2016,"2,324"
06-Dec-2016,"2,358"
05-Dec-2016,"2,367"
02-Dec-2016,"2,395"
01-Dec-2016,"2,406"
30-Nov-2016,"2,389"
29-Nov-2016,"2,415"
28-Nov-2016,"2,402"
25-Nov-2016,"2,415"
23-Nov-2016,"2,439"
22-Nov-2016,"2,440"
21-Nov-2016,"2,431"
18-Nov-2016,"2,425"
17-Nov-2016,"2,419"
16-Nov-2016,"2,411"
15-Nov-2016,"2,395"
14-Nov-2016,"2,418"
11-Nov-2016,"2,471"
10-Nov-2016,"2,441"
09-Nov-2016,"2,451"
08-Nov-2016,"2,465"
07-Nov-2016,"2,445"
04-Nov-2016,"2,532"
03-Nov-2016,"2,633"
02-Nov-2016,"2,632"
01-Nov-2016,"2,627"
31-Oct-2016,"2,643"
28-Oct-2016,"2,648"
27-Oct-2016,"2,632"
26-Oct-2016,"2,660"
25-Oct-2016,"2,638"
24-Oct-2016,"2,627"
21-Oct-2016,"2,642"
20-Oct-2016,"2,630"
19-Oct-2016,"2,641"
18-Oct-2016,"2,630"
17-Oct-2016,"2,630"
14-Oct-2016,"2,653"
13-Oct-2016,"2,637"
12-Oct-2016,"2,608"
11-Oct-2016,"2,627"
10-Oct-2016,"2,617"
07-Oct-2016,"2,725"
06-Oct-2016,"2,738"
05-Oct-2016,"2,779"
04-Oct-2016,"2,758"
03-Oct-2016,"2,751"
30-Sep-2016,"2,734"
29-Sep-2016,"2,704"
28-Sep-2016,"2,800"
27-Sep-2016,"2,839"
26-Sep-2016,"2,817"
23-Sep-2016,"2,822"
22-Sep-2016,"2,886"
21-Sep-2016,"2,847"
20-Sep-2016,"2,836"
19-Sep-2016,"2,840"
16-Sep-2016,"2,782"
15-Sep-2016,"2,832"
14-Sep-2016,"2,809"
13-Sep-2016,"2,782"
12-Sep-2016,"2,790"
09-Sep-2016,"2,762"
08-Sep-2016,"2,885"
07-Sep-2016,"2,909"
06-Sep-2016,"2,923"
02-Sep-2016,"2,900"
01-Sep-2016,"2,897"
31-Aug-2016,"2,898"
30-Aug-2016,"2,890"
29-Aug-2016,"2,925"
26-Aug-2016,"3,015"
25-Aug-2016,"3,028"
24-Aug-2016,"3,017"
23-Aug-2016,"3,041"
22-Aug-2016,"2,984"
19-Aug-2016,"3,099"
18-Aug-2016,"3,113"
17-Aug-2016,"3,079"
16-Aug-2016,"3,059"
15-Aug-2016,"3,015"
12-Aug-2016,"2,981"
11-Aug-2016,"2,993"
10-Aug-2016,"3,005"
09-Aug-2016,"2,953"
08-Aug-2016,"2,975"
05-Aug-2016,"2,987"
04-Aug-2016,"2,962"
03-Aug-2016,"2,971"
02-Aug-2016,"2,889"
01-Aug-2016,"2,922"
29-Jul-2016,"2,846"
28-Jul-2016,"2,857"
27-Jul-2016,"2,866"
26-Jul-2016,"2,860"
25-Jul-2016,"2,860"
22-Jul-2016,"2,896"
21-Jul-2016,"2,911"
20-Jul-2016,"2,970"
19-Jul-2016,"2,994"
18-Jul-2016,"3,073"
15-Jul-2016,"3,050"
14-Jul-2016,"3,157"
13-Jul-2016,"3,143"
12-Jul-2016,"3,114"
11-Jul-2016,"3,101"
08-Jul-2016,"3,097"
07-Jul-2016,"3,110"
06-Jul-2016,"3,080"
05-Jul-2016,"3,065"
01-Jul-2016,"2,995"
30-Jun-2016,"2,963"
29-Jun-2016,"3,034"
28-Jun-2016,"3,006"
27-Jun-2016,"2,986"
24-Jun-2016,"3,023"
23-Jun-2016,"3,184"
22-Jun-2016,"3,156"
21-Jun-2016,"3,146"
20-Jun-2016,"3,123"
17-Jun-2016,"3,066"
16-Jun-2016,"3,026"
15-Jun-2016,"3,116"
14-Jun-2016,"3,104"
13-Jun-2016,"3,109"
10-Jun-2016,"3,099"
09-Jun-2016,"3,094"
08-Jun-2016,"3,092"
07-Jun-2016,"3,073"
06-Jun-2016,"3,053"
03-Jun-2016,"3,030"
02-Jun-2016,"3,042"
01-Jun-2016,"3,027"
31-May-2016,"3,026"
27-May-2016,"2,984"
26-May-2016,"2,921"
25-May-2016,"2,937"
24-May-2016,"2,964"
23-May-2016,"2,967"
20-May-2016,"2,924"
19-May-2016,"2,904"
18-May-2016,"2,940"
17-May-2016,"2,909"
16-May-2016,"2,935"
13-May-2016,"2,967"
12-May-2016,"3,020"
11-May-2016,"3,070"
10-May-2016,"3,101"
09-May-2016,"3,079"
06-May-2016,"3,074"
05-May-2016,"3,158"
04-May-2016,"3,186"
03-May-2016,"3,205"
02-May-2016,"3,217"
29-Apr-2016,"3,233"
28-Apr-2016,"3,182"
27-Apr-2016,"3,190"
26-Apr-2016,"3,211"
25-Apr-2016,"3,167"
22-Apr-2016,"3,155"
21-Apr-2016,"3,107"
20-Apr-2016,"3,090"
19-Apr-2016,"3,079"
18-Apr-2016,"3,041"
15-Apr-2016,"2,987"
14-Apr-2016,"2,988"
13-Apr-2016,"2,954"
12-Apr-2016,"2,963"
11-Apr-2016,"2,932"
08-Apr-2016,"2,894"
07-Apr-2016,"2,872"
06-Apr-2016,"2,912"
05-Apr-2016,"2,895"
04-Apr-2016,"2,882"
01-Apr-2016,"2,892"
31-Mar-2016,"2,959"
30-Mar-2016,"2,985"
29-Mar-2016,"2,982"
28-Mar-2016,"2,980"
24-Mar-2016,"2,972"
23-Mar-2016,"2,971"
22-Mar-2016,"3,039"
21-Mar-2016,"3,074"
18-Mar-2016,"3,117"
17-Mar-2016,"3,114"
16-Mar-2016,"3,040"
15-Mar-2016,"3,053"
14-Mar-2016,"3,081"
11-Mar-2016,"3,062"
10-Mar-2016,"3,062"
09-Mar-2016,"3,022"
08-Mar-2016,"2,970"
07-Mar-2016,"3,010"
04-Mar-2016,"3,008"
03-Mar-2016,"2,952"
02-Mar-2016,"2,948"
01-Mar-2016,"2,933"
29-Feb-2016,"2,955"
26-Feb-2016,"2,888"
25-Feb-2016,"2,947"
24-Feb-2016,"2,929"
23-Feb-2016,"2,889"
22-Feb-2016,"2,879"
19-Feb-2016,"2,857"
18-Feb-2016,"2,918"
17-Feb-2016,"2,880"
16-Feb-2016,"2,834"
12-Feb-2016,"2,874"
11-Feb-2016,"2,800"
10-Feb-2016,"2,854"
09-Feb-2016,"2,859"
08-Feb-2016,"2,870"
05-Feb-2016,"2,781"
04-Feb-2016,"2,771"
03-Feb-2016,"2,843"
02-Feb-2016,"2,767"
01-Feb-2016,"2,871"
29-Jan-2016,"2,767"
28-Jan-2016,"2,797"
27-Jan-2016,"2,771"
26-Jan-2016,"2,834"
25-Jan-2016,"2,823"
22-Jan-2016,"2,873"
21-Jan-2016,"2,857"
20-Jan-2016,"2,811"
19-Jan-2016,"2,935"
15-Jan-2016,"2,909"
14-Jan-2016,"2,862"
13-Jan-2016,"2,897"
12-Jan-2016,"2,865"
11-Jan-2016,"2,905"
08-Jan-2016,"3,017"
07-Jan-2016,"2,966"
06-Jan-2016,"2,984"
05-Jan-2016,"3,061"
04-Jan-2016,"3,124"
31-Dec-2015,"3,207"
30-Dec-2015,"3,225"
29-Dec-2015,"3,207"
28-Dec-2015,"3,192"
24-Dec-2015,"3,205"
23-Dec-2015,"3,253"
22-Dec-2015,"3,194"
21-Dec-2015,"3,235"
18-Dec-2015,"3,247"
17-Dec-2015,"3,249"
16-Dec-2015,"3,286"
15-Dec-2015,"3,338"
14-Dec-2015,"3,375"
11-Dec-2015,"3,353"
10-Dec-2015,"3,347"
09-Dec-2015,"3,371"
08-Dec-2015,"3,316"
07-Dec-2015,"3,417"
04-Dec-2015,"3,390"
03-Dec-2015,"3,386"
02-Dec-2015,"3,333"
01-Dec-2015,"3,337"
30-Nov-2015,"3,339"
27-Nov-2015,"3,310"
25-Nov-2015,"3,304"
24-Nov-2015,"3,338"
23-Nov-2015,"3,306"
20-Nov-2015,"3,368"
19-Nov-2015,"3,377"
18-Nov-2015,"3,341"
17-Nov-2015,"3,371"
16-Nov-2015,"3,377"
13-Nov-2015,"3,363"
12-Nov-2015,"3,328"
11-Nov-2015,"3,313"
10-Nov-2015,"3,279"
09-Nov-2015,"3,216"
06-Nov-2015,"3,246"
05-Nov-2015,"3,270"
04-Nov-2015,"3,244"
03-Nov-2015,"3,301"
02-Nov-2015,"3,295"
30-Oct-2015,"3,263"
29-Oct-2015,"3,223"
28-Oct-2015,"3,226"
27-Oct-2015,"3,205"
26-Oct-2015,"3,181"
23-Oct-2015,"3,133"
22-Oct-2015,"3,146"
21-Oct-2015,"3,153"
20-Oct-2015,"3,202"
19-Oct-2015,"3,174"
16-Oct-2015,"3,127"
15-Oct-2015,"3,110"
14-Oct-2015,"3,111"
13-Oct-2015,"3,127"
12-Oct-2015,"3,083"
09-Oct-2015,"3,058"
08-Oct-2015,"3,067"
07-Oct-2015,"3,084"
06-Oct-2015,"3,096"
05-Oct-2015,"3,097"
02-Oct-2015,"3,099"
01-Oct-2015,"3,110"
30-Sep-2015,"3,117"
29-Sep-2015,"3,185"
28-Sep-2015,"3,241"
25-Sep-2015,"3,273"
24-Sep-2015,"3,292"
23-Sep-2015,"3,310"
22-Sep-2015,"3,303"
21-Sep-2015,"3,300"
18-Sep-2015,"3,301"
17-Sep-2015,"3,271"
16-Sep-2015,"3,254"
15-Sep-2015,"3,238"
14-Sep-2015,"3,286"
11-Sep-2015,"3,254"
10-Sep-2015,"3,276"
09-Sep-2015,"3,270"
08-Sep-2015,"3,220"
04-Sep-2015,"3,168"
03-Sep-2015,"3,114"
02-Sep-2015,"3,117"
01-Sep-2015,"3,141"
31-Aug-2015,"3,099"
28-Aug-2015,"3,112"
27-Aug-2015,"3,109"
26-Aug-2015,"3,098"
25-Aug-2015,"3,108"
24-Aug-2015,"3,088"
21-Aug-2015,"3,074"
20-Aug-2015,"3,135"
19-Aug-2015,"3,116"
18-Aug-2015,"3,084"
17-Aug-2015,"3,056"
14-Aug-2015,"3,061"
13-Aug-2015,"3,061"
12-Aug-2015,"3,052"
11-Aug-2015,"3,096"
10-Aug-2015,"3,109"
07-Aug-2015,"3,121"
06-Aug-2015,"3,071"
05-Aug-2015,"3,130"
04-Aug-2015,"3,176"
03-Aug-2015,"3,181"
31-Jul-2015,"3,221"
30-Jul-2015,"3,231"
29-Jul-2015,"3,227"
28-Jul-2015,"3,213"
27-Jul-2015,"3,197"
24-Jul-2015,"3,184"
23-Jul-2015,"3,241"
22-Jul-2015,"3,276"
21-Jul-2015,"3,333"
20-Jul-2015,"3,347"
17-Jul-2015,"3,343"
16-Jul-2015,"3,352"
15-Jul-2015,"3,353"
14-Jul-2015,"3,370"
13-Jul-2015,"3,305"
10-Jul-2015,"3,303"
09-Jul-2015,"3,278"
08-Jul-2015,"3,247"
07-Jul-2015,"3,250"
06-Jul-2015,"3,278"
02-Jul-2015,"3,288"
01-Jul-2015,"3,276"
30-Jun-2015,"3,269"
29-Jun-2015,"3,331"
26-Jun-2015,"3,322"
25-Jun-2015,"3,268"
24-Jun-2015,"3,282"
23-Jun-2015,"3,251"
22-Jun-2015,"3,281"
19-Jun-2015,"3,260"
18-Jun-2015,"3,290"
17-Jun-2015,"3,222"
16-Jun-2015,"3,235"
15-Jun-2015,"3,198"
12-Jun-2015,"3,145"
11-Jun-2015,"3,104"
10-Jun-2015,"3,135"
09-Jun-2015,"3,110"
08-Jun-2015,"3,116"
05-Jun-2015,"3,113"
04-Jun-2015,"3,116"
03-Jun-2015,"3,124"
02-Jun-2015,"3,109"
01-Jun-2015,"3,049"
29-May-2015,"3,078"
28-May-2015,"3,110"
27-May-2015,"3,126"
26-May-2015,"3,136"
22-May-2015,"3,137"
21-May-2015,"3,149"
20-May-2015,"3,110"
19-May-2015,"3,130"
18-May-2015,"3,125"
15-May-2015,"3,119"
14-May-2015,"3,075"
13-May-2015,"3,056"
12-May-2015,"3,037"
11-May-2015,"3,006"
08-May-2015,"2,945"
07-May-2015,"2,929"
06-May-2015,"2,919"
05-May-2015,"2,943"
04-May-2015,"2,875"
01-May-2015,"2,877"
30-Apr-2015,"2,943"
29-Apr-2015,"2,941"
28-Apr-2015,"2,924"
27-Apr-2015,"2,922"
24-Apr-2015,"2,885"
23-Apr-2015,"2,802"
22-Apr-2015,"2,782"
21-Apr-2015,"2,775"
20-Apr-2015,"2,780"
17-Apr-2015,"2,841"
16-Apr-2015,"2,874"
15-Apr-2015,"2,822"
14-Apr-2015,"2,847"
13-Apr-2015,"2,802"
10-Apr-2015,"2,783"
09-Apr-2015,"2,789"
08-Apr-2015,"2,801"
07-Apr-2015,"2,778"
06-Apr-2015,"2,798"
02-Apr-2015,"2,766"
01-Apr-2015,"2,738"
31-Mar-2015,"2,699"
30-Mar-2015,"2,696"
27-Mar-2015,"2,743"
26-Mar-2015,"2,758"
25-Mar-2015,"2,782"
24-Mar-2015,"2,779"
23-Mar-2015,"2,752"
20-Mar-2015,"2,783"
19-Mar-2015,"2,709"
18-Mar-2015,"2,751"
17-Mar-2015,"2,782"
16-Mar-2015,"2,791"
13-Mar-2015,"2,818"
12-Mar-2015,"2,838"
11-Mar-2015,"2,855"
10-Mar-2015,"2,913"
09-Mar-2015,"2,934"
06-Mar-2015,"2,945"
05-Mar-2015,"2,996"
04-Mar-2015,"3,007"
03-Mar-2015,"3,022"
02-Mar-2015,"3,006"
27-Feb-2015,"3,016"
26-Feb-2015,"2,981"
25-Feb-2015,"2,959"
24-Feb-2015,"3,017"
23-Feb-2015,"3,001"
20-Feb-2015,"2,979"
19-Feb-2015,"2,975"
18-Feb-2015,"2,973"
17-Feb-2015,"2,942"
13-Feb-2015,"2,931"
12-Feb-2015,"2,919"
11-Feb-2015,"2,884"
10-Feb-2015,"2,868"
09-Feb-2015,"2,866"
06-Feb-2015,"2,782"
05-Feb-2015,"2,755"
04-Feb-2015,"2,730"
03-Feb-2015,"2,705"
02-Feb-2015,"2,677"
30-Jan-2015,"2,698"
29-Jan-2015,"2,696"
28-Jan-2015,"2,719"
27-Jan-2015,"2,746"
26-Jan-2015,"2,741"
23-Jan-2015,"2,756"
22-Jan-2015,"2,799"
21-Jan-2015,"2,851"
20-Jan-2015,"2,918"
16-Jan-2015,"2,933"
15-Jan-2015,"2,965"
14-Jan-2015,"2,978"
13-Jan-2015,"2,973"
12-Jan-2015,"2,973"
09-Jan-2015,"2,944"
08-Jan-2015,"2,963"
07-Jan-2015,"2,895"
06-Jan-2015,"2,887"
05-Jan-2015,"2,927"
02-Jan-2015,"2,911"
31-Dec-2014,"2,892"
30-Dec-2014,"2,953"
29-Dec-2014,"2,942"
26-Dec-2014,"2,920"
24-Dec-2014,"2,942"
23-Dec-2014,"2,946"
22-Dec-2014,"2,964"
19-Dec-2014,"2,954"
18-Dec-2014,"2,943"
17-Dec-2014,"2,900"
16-Dec-2014,"2,900"
15-Dec-2014,"2,873"
12-Dec-2014,"2,857"
11-Dec-2014,"2,854"
10-Dec-2014,"2,933"
09-Dec-2014,"2,952"
08-Dec-2014,"2,903"
05-Dec-2014,"2,890"
04-Dec-2014,"2,865"
03-Dec-2014,"2,852"
02-Dec-2014,"2,859"
01-Dec-2014,"2,896"
28-Nov-2014,"2,843"
26-Nov-2014,"2,871"
25-Nov-2014,"2,824"
24-Nov-2014,"2,866"
21-Nov-2014,"2,822"
20-Nov-2014,"2,829"
19-Nov-2014,"2,835"
18-Nov-2014,"2,809"
17-Nov-2014,"2,828"
14-Nov-2014,"2,797"
13-Nov-2014,"2,821"
12-Nov-2014,"2,867"
11-Nov-2014,"2,919"
10-Nov-2014,"2,894"
07-Nov-2014,"2,883"
06-Nov-2014,"2,871"
05-Nov-2014,"2,870"
04-Nov-2014,"2,877"
03-Nov-2014,"2,856"
31-Oct-2014,"2,893"
30-Oct-2014,"2,939"
29-Oct-2014,"2,925"
28-Oct-2014,"2,913"
27-Oct-2014,"2,957"
24-Oct-2014,"3,035"
23-Oct-2014,"3,097"
22-Oct-2014,"3,090"
21-Oct-2014,"3,089"
20-Oct-2014,"3,100"
17-Oct-2014,"3,098"
16-Oct-2014,"3,065"
15-Oct-2014,"3,122"
14-Oct-2014,"3,079"
13-Oct-2014,"3,038"
10-Oct-2014,"3,123"
09-Oct-2014,"3,037"
08-Oct-2014,"3,020"
07-Oct-2014,"3,034"
06-Oct-2014,"3,058"
03-Oct-2014,"3,036"
02-Oct-2014,"3,071"
01-Oct-2014,"3,142"
30-Sep-2014,"3,259"
29-Sep-2014,"3,264"
26-Sep-2014,"3,264"
25-Sep-2014,"3,289"
24-Sep-2014,"3,318"
23-Sep-2014,"3,258"
22-Sep-2014,"3,279"
19-Sep-2014,"3,217"
18-Sep-2014,"3,158"
17-Sep-2014,"3,126"
16-Sep-2014,"3,055"
15-Sep-2014,"3,057"
12-Sep-2014,"3,053"
11-Sep-2014,"3,028"
10-Sep-2014,"3,063"
09-Sep-2014,"3,079"
08-Sep-2014,"3,071"
05-Sep-2014,"3,102"
04-Sep-2014,"3,132"
03-Sep-2014,"3,146"
02-Sep-2014,"3,165"
29-Aug-2014,"3,229"
28-Aug-2014,"3,228"
27-Aug-2014,"3,211"
26-Aug-2014,"3,216"
25-Aug-2014,"3,219"
22-Aug-2014,"3,194"
21-Aug-2014,"3,200"
20-Aug-2014,"3,226"
19-Aug-2014,"3,204"
18-Aug-2014,"3,260"
15-Aug-2014,"3,243"
14-Aug-2014,"3,235"
13-Aug-2014,"3,231"
12-Aug-2014,"3,238"
11-Aug-2014,"3,221"
08-Aug-2014,"3,215"
07-Aug-2014,"3,215"
06-Aug-2014,"3,200"
05-Aug-2014,"3,179"
04-Aug-2014,"3,179"
01-Aug-2014,"3,184"
31-Jul-2014,"3,186"
30-Jul-2014,"3,180"
29-Jul-2014,"3,152"
28-Jul-2014,"3,144"
25-Jul-2014,"3,153"
24-Jul-2014,"3,150"
23-Jul-2014,"3,131"
22-Jul-2014,"3,108"
21-Jul-2014,"3,106"
18-Jul-2014,"3,076"
17-Jul-2014,"3,059"
16-Jul-2014,"3,062"
15-Jul-2014,"3,106"
14-Jul-2014,"3,083"
11-Jul-2014,"3,090"
10-Jul-2014,"3,081"
09-Jul-2014,"3,087"
08-Jul-2014,"3,116"
07-Jul-2014,"3,099"
03-Jul-2014,"3,106"
02-Jul-2014,"3,117"
01-Jul-2014,"3,119"
30-Jun-2014,"3,127"
27-Jun-2014,"3,135"
26-Jun-2014,"3,053"
25-Jun-2014,"3,068"
24-Jun-2014,"3,043"
23-Jun-2014,"3,080"
20-Jun-2014,"3,108"
19-Jun-2014,"3,116"
18-Jun-2014,"3,118"
17-Jun-2014,"3,108"
16-Jun-2014,"3,106"
13-Jun-2014,"3,103"
12-Jun-2014,"3,062"
11-Jun-2014,"3,102"
10-Jun-2014,"3,085"
09-Jun-2014,"3,080"
06-Jun-2014,"3,079"
05-Jun-2014,"3,087"
04-Jun-2014,"3,087"
03-Jun-2014,"3,074"
02-Jun-2014,"3,072"
30-May-2014,"3,070"
29-May-2014,"3,047"
28-May-2014,"3,035"
27-May-2014,"3,039"
23-May-2014,"3,031"
22-May-2014,"3,010"
21-May-2014,"2,992"
20-May-2014,"2,978"
19-May-2014,"2,941"
16-May-2014,"2,929"
15-May-2014,"2,920"
14-May-2014,"2,891"
13-May-2014,"2,901"
12-May-2014,"2,865"
09-May-2014,"2,864"
08-May-2014,"2,894"
07-May-2014,"2,899"
06-May-2014,"2,920"
05-May-2014,"2,927"
02-May-2014,"2,917"
01-May-2014,"2,922"
30-Apr-2014,"2,980"
29-Apr-2014,"2,951"
28-Apr-2014,"2,946"
25-Apr-2014,"2,953"
24-Apr-2014,"2,979"
23-Apr-2014,"3,008"
22-Apr-2014,"3,006"
21-Apr-2014,"3,004"
17-Apr-2014,"3,020"
16-Apr-2014,"2,974"
15-Apr-2014,"2,981"
14-Apr-2014,"2,996"
11-Apr-2014,"2,999"
10-Apr-2014,"2,985"
09-Apr-2014,"3,026"
08-Apr-2014,"3,000"
07-Apr-2014,"2,973"
04-Apr-2014,"2,983"
03-Apr-2014,"2,936"
02-Apr-2014,"2,935"
01-Apr-2014,"2,959"
31-Mar-2014,"2,968"
28-Mar-2014,"2,994"
27-Mar-2014,"2,969"
26-Mar-2014,"2,975"
25-Mar-2014,"2,961"
24-Mar-2014,"2,949"
21-Mar-2014,"2,965"
20-Mar-2014,"2,983"
19-Mar-2014,"3,034"
18-Mar-2014,"3,022"
17-Mar-2014,"3,038"
14-Mar-2014,"2,992"
13-Mar-2014,"3,006"
12-Mar-2014,"2,946"
11-Mar-2014,"3,006"
10-Mar-2014,"2,984"
07-Mar-2014,"2,981"
06-Mar-2014,"2,961"
05-Mar-2014,"2,970"
04-Mar-2014,"2,956"
03-Mar-2014,"2,918"
28-Feb-2014,"2,957"
27-Feb-2014,"2,955"
26-Feb-2014,"2,932"
25-Feb-2014,"2,921"
24-Feb-2014,"2,958"
21-Feb-2014,"2,950"
20-Feb-2014,"2,976"
19-Feb-2014,"2,934"
18-Feb-2014,"2,959"
14-Feb-2014,"2,967"
13-Feb-2014,"2,958"
12-Feb-2014,"2,971"
11-Feb-2014,"2,928"
10-Feb-2014,"2,929"
07-Feb-2014,"2,940"
06-Feb-2014,"2,904"
05-Feb-2014,"2,898"
04-Feb-2014,"2,891"
03-Feb-2014,"2,926"
31-Jan-2014,"2,922"
30-Jan-2014,"2,923"
29-Jan-2014,"2,927"
28-Jan-2014,"2,915"
27-Jan-2014,"2,897"
24-Jan-2014,"2,801"
23-Jan-2014,"2,799"
22-Jan-2014,"2,707"
21-Jan-2014,"2,687"
17-Jan-2014,"2,709"
16-Jan-2014,"2,761"
15-Jan-2014,"2,756"
14-Jan-2014,"2,759"
13-Jan-2014,"2,720"
10-Jan-2014,"2,718"
09-Jan-2014,"2,690"
08-Jan-2014,"2,707"
07-Jan-2014,"2,682"
06-Jan-2014,"2,672"
03-Jan-2014,"2,704"
02-Jan-2014,"2,642"
31-Dec-2013,"2,716"
30-Dec-2013,"2,719"
27-Dec-2013,"2,791"
26-Dec-2013,"2,786"
24-Dec-2013,"2,821"
23-Dec-2013,"2,811"
20-Dec-2013,"2,817"
19-Dec-2013,"2,793"
18-Dec-2013,"2,772"
17-Dec-2013,"2,772"
16-Dec-2013,"2,791"
13-Dec-2013,"2,774"
12-Dec-2013,"2,787"
11-Dec-2013,"2,755"
10-Dec-2013,"2,773"
09-Dec-2013,"2,751"
06-Dec-2013,"2,803"
05-Dec-2013,"2,754"
04-Dec-2013,"2,769"
03-Dec-2013,"2,808"
02-Dec-2013,"2,813"
29-Nov-2013,"2,788"
27-Nov-2013,"2,766"
26-Nov-2013,"2,769"
25-Nov-2013,"2,803"
22-Nov-2013,"2,799"
21-Nov-2013,"2,794"
20-Nov-2013,"2,810"
19-Nov-2013,"2,795"
18-Nov-2013,"2,780"
15-Nov-2013,"2,730"
14-Nov-2013,"2,680"
13-Nov-2013,"2,665"
12-Nov-2013,"2,622"
11-Nov-2013,"2,601"
08-Nov-2013,"2,671"
07-Nov-2013,"2,693"
06-Nov-2013,"2,743"
05-Nov-2013,"2,745"
04-Nov-2013,"2,667"
01-Nov-2013,"2,662"
31-Oct-2013,"2,688"
30-Oct-2013,"2,670"
29-Oct-2013,"2,667"
28-Oct-2013,"2,691"
25-Oct-2013,"2,718"
24-Oct-2013,"2,690"
23-Oct-2013,"2,716"
22-Oct-2013,"2,766"
21-Oct-2013,"2,728"
18-Oct-2013,"2,721"
17-Oct-2013,"2,766"
16-Oct-2013,"2,743"
15-Oct-2013,"2,758"
14-Oct-2013,"2,712"
11-Oct-2013,"2,744"
10-Oct-2013,"2,729"
09-Oct-2013,"2,702"
08-Oct-2013,"2,716"
07-Oct-2013,"2,700"
04-Oct-2013,"2,617"
03-Oct-2013,"2,592"
02-Oct-2013,"2,636"
01-Oct-2013,"2,637"
30-Sep-2013,"2,643"
27-Sep-2013,"2,642"
26-Sep-2013,"2,600"
25-Sep-2013,"2,577"
24-Sep-2013,"2,606"
23-Sep-2013,"2,615"
20-Sep-2013,"2,614"
19-Sep-2013,"2,635"
18-Sep-2013,"2,627"
17-Sep-2013,"2,619"
16-Sep-2013,"2,640"
13-Sep-2013,"2,601"
12-Sep-2013,"2,591"
11-Sep-2013,"2,571"
10-Sep-2013,"2,570"
09-Sep-2013,"2,554"
06-Sep-2013,"2,564"
05-Sep-2013,"2,567"
04-Sep-2013,"2,496"
03-Sep-2013,"2,418"
30-Aug-2013,"2,436"
29-Aug-2013,"2,479"
28-Aug-2013,"2,498"
27-Aug-2013,"2,453"
26-Aug-2013,"2,481"
23-Aug-2013,"2,465"
22-Aug-2013,"2,454"
21-Aug-2013,"2,450"
20-Aug-2013,"2,520"
19-Aug-2013,"2,512"
16-Aug-2013,"2,495"
15-Aug-2013,"2,485"
14-Aug-2013,"2,495"
13-Aug-2013,"2,458"
12-Aug-2013,"2,499"
09-Aug-2013,"2,480"
08-Aug-2013,"2,479"
07-Aug-2013,"2,458"
06-Aug-2013,"2,387"
05-Aug-2013,"2,373"
02-Aug-2013,"2,301"
01-Aug-2013,"2,310"
31-Jul-2013,"2,308"
30-Jul-2013,"2,296"
29-Jul-2013,"2,290"
26-Jul-2013,"2,341"
25-Jul-2013,"2,355"
24-Jul-2013,"2,368"
23-Jul-2013,"2,367"
22-Jul-2013,"2,353"
19-Jul-2013,"2,370"
18-Jul-2013,"2,354"
17-Jul-2013,"2,309"
16-Jul-2013,"2,289"
15-Jul-2013,"2,221"
12-Jul-2013,"2,236"
11-Jul-2013,"2,239"
10-Jul-2013,"2,178"
09-Jul-2013,"2,186"
08-Jul-2013,"2,174"
05-Jul-2013,"2,204"
03-Jul-2013,"2,230"
02-Jul-2013,"2,178"
01-Jul-2013,"2,159"
28-Jun-2013,"2,164"
27-Jun-2013,"2,148"
26-Jun-2013,"2,165"
25-Jun-2013,"2,163"
24-Jun-2013,"2,149"
21-Jun-2013,"2,151"
20-Jun-2013,"2,157"
19-Jun-2013,"2,216"
18-Jun-2013,"2,210"
17-Jun-2013,"2,215"
14-Jun-2013,"2,253"
13-Jun-2013,"2,310"
12-Jun-2013,"2,378"
11-Jun-2013,"2,364"
10-Jun-2013,"2,368"
07-Jun-2013,"2,368"
06-Jun-2013,"2,365"
05-Jun-2013,"2,311"
04-Jun-2013,"2,284"
03-Jun-2013,"2,249"
31-May-2013,"2,200"
30-May-2013,"2,221"
29-May-2013,"2,218"
28-May-2013,"2,213"
24-May-2013,"2,254"
23-May-2013,"2,288"
22-May-2013,"2,321"
21-May-2013,"2,349"
20-May-2013,"2,307"
17-May-2013,"2,307"
16-May-2013,"2,301"
15-May-2013,"2,344"
14-May-2013,"2,353"
13-May-2013,"2,326"
10-May-2013,"2,300"
09-May-2013,"2,349"
08-May-2013,"2,391"
07-May-2013,"2,396"
06-May-2013,"2,402"
03-May-2013,"2,416"
02-May-2013,"2,414"
01-May-2013,"2,415"
30-Apr-2013,"2,368"
29-Apr-2013,"2,335"
26-Apr-2013,"2,364"
25-Apr-2013,"2,360"
24-Apr-2013,"2,326"
23-Apr-2013,"2,327"
22-Apr-2013,"2,310"
19-Apr-2013,"2,333"
18-Apr-2013,"2,319"
17-Apr-2013,"2,317"
16-Apr-2013,"2,316"
15-Apr-2013,"2,267"
12-Apr-2013,"2,268"
11-Apr-2013,"2,245"
10-Apr-2013,"2,231"
09-Apr-2013,"2,233"
08-Apr-2013,"2,206"
05-Apr-2013,"2,153"
04-Apr-2013,"2,159"
03-Apr-2013,"2,169"
02-Apr-2013,"2,189"
01-Apr-2013,"2,200"
28-Mar-2013,"2,185"
27-Mar-2013,"2,163"
